Transaction_ID,Customer_ID,Transaction_Date,Age,Gender,City,Account_Type,Transaction_Type,Payment_Method,Amount,Balance
TXN000233,1506,2024-01-17 22:30:16.741674,48,Male,Bangalore,Savings,Deposit,Net Banking,72888.19,387862.88
TXN000234,1348,2024-01-18 00:15:24.572457,61,Female,Chennai,Savings,Deposit,UPI,85294.53,371776.93
TXN000235,1473,2024-01-18 02:00:32.403240,48,Male,Mumbai,Savings,Withdrawal,UPI,8739.84,378425.15
TXN000236,1231,2024-01-18 03:45:40.234023,40,Female,Bangalore,Savings,Withdrawal,Debit Card,92569.43,38448.75
TXN000237,1190,2024-01-18 05:30:48.064806,70,Male,Delhi,Savings,Withdrawal,UPI,92780.39,495024.8
TXN000238,1225,2024-01-18 07:15:55.895589,37,Female,Delhi,Savings,Withdrawal,UPI,892.58,430006.81
TXN000239,1385,2024-01-18 09:01:03.726372,32,Male,Bangalore,Savings,Withdrawal,UPI,50690.32,256427.05
TXN000240,1377,2024-01-18 10:46:11.557155,40,Male,Mumbai,Savings,Transfer,Debit Card,58755.71,361103.15
TXN000241,1283,2024-01-18 12:31:19.387938,45,Female,Delhi,Savings,Deposit,UPI,55415.97,370932.3
TXN000242,1958,2024-01-18 14:16:27.218721,33,Male,Pune,Savings,Withdrawal,UPI,61615.59,415743.72
TXN000243,1633,2024-01-18 16:01:35.049504,54,Female,Mumbai,Savings,Withdrawal,UPI,50384.79,131410.17
TXN000244,1628,2024-01-18 17:46:42.880288,38,Female,Hyderabad,Current,Deposit,Debit Card,29451.31,189166.1
TXN000245,1973,2024-01-18 19:31:50.711071,32,Female,Chennai,Savings,Withdrawal,ATM,9660.87,400844.22
TXN000246,1745,2024-01-18 21:16:58.541854,34,Male,Bangalore,Savings,Withdrawal,UPI,20917.1,385647.02
TXN000247,1259,2024-01-18 23:02:06.372637,67,Male,Chennai,Savings,Deposit,Debit Card,74051.49,263694.59
TXN000248,1359,2024-01-19 00:47:14.203420,54,Male,Hyderabad,Savings,Withdrawal,Debit Card,24182.25,201121.65
TXN000249,1710,2024-01-19 02:32:22.034203,30,Female,Delhi,Current,Withdrawal,ATM,82988.06,484379.07
TXN000250,1456,2024-01-19 04:17:29.864986,36,Female,Pune,Savings,Deposit,UPI,40408.49,210435.59
TXN000251,1411,2024-01-19 06:02:37.695769,47,Female,Mumbai,Savings,Withdrawal,ATM,41506.14,383172.93
TXN000252,1649,2024-01-19 07:47:45.526552,62,Male,Mumbai,Savings,Withdrawal,Net Banking,86863.02,209257.97
TXN000253,1318,2024-01-19 09:32:53.357335,35,Female,Hyderabad,Savings,Deposit,UPI,21507.45,158368.9
TXN000254,1677,2024-01-19 11:18:01.188118,31,Male,Bangalore,Current,Deposit,UPI,19042.96,322293.39
TXN000255,1225,2024-01-19 13:03:09.018901,53,Male,Chennai,Savings,Withdrawal,UPI,98542.1,404769.86
TXN000256,1819,2024-01-19 14:48:16.849684,53,Male,Pune,Savings,Withdrawal,ATM,54106.38,490781.87
TXN000257,1234,2024-01-19 16:33:24.680468,37,Male,Delhi,Current,Transfer,Debit Card,19133.02,78707.53
TXN000258,1684,2024-01-19 18:18:32.511251,69,Male,Bangalore,Current,Deposit,UPI,16663.9,438676.66
TXN000259,1664,2024-01-19 20:03:40.342034,36,Male,Pune,Savings,Deposit,UPI,86180.33,264450.26
TXN000260,1975,2024-01-19 21:48:48.172817,62,Male,Pune,Savings,Deposit,Net Banking,60024.61,58332.53
TXN000261,1827,2024-01-19 23:33:56.003600,61,Male,Hyderabad,Savings,Withdrawal,Debit Card,11592.32,398217.42
TXN000262,1374,2024-01-20 01:19:03.834383,24,Female,Hyderabad,Savings,Withdrawal,Net Banking,88702.12,169114.49
TXN000263,1672,2024-01-20 03:04:11.665166,61,Male,Mumbai,Savings,Withdrawal,Debit Card,44446.11,434783.65
TXN000264,1608,2024-01-20 04:49:19.495949,70,Male,Delhi,Current,Transfer,UPI,98936.79,83111.93
TXN000265,1472,2024-01-20 06:34:27.326732,21,Female,Bangalore,Savings,Withdrawal,UPI,28247.86,356990.38
TXN000266,1233,2024-01-20 08:19:35.157515,51,Female,Mumbai,Savings,Transfer,ATM,52928.84,153894.15
TXN000267,1692,2024-01-20 10:04:42.988298,19,Female,Delhi,Savings,Deposit,UPI,17392.72,132387.62
TXN000268,1113,2024-01-20 11:49:50.819081,22,Female,Chennai,Savings,Deposit,UPI,44026.63,29878.78
TXN000269,1830,2024-01-20 13:34:58.649864,27,Male,Chennai,Current,Deposit,UPI,17736.1,243544.8
TXN000270,1497,2024-01-20 15:20:06.480648,49,Female,Mumbai,Savings,Deposit,Net Banking,30792.39,198793.7
TXN000271,1442,2024-01-20 17:05:14.311431,59,Female,Bangalore,Savings,Transfer,UPI,27059.59,35536.73
TXN000272,1564,2024-01-20 18:50:22.142214,58,Female,Delhi,Savings,Deposit,UPI,28381.08,117187.91
TXN000273,1268,2024-01-20 20:35:29.972997,30,Female,Chennai,Savings,Withdrawal,ATM,96985.65,246199.56
TXN000274,1510,2024-01-20 22:20:37.803780,56,Male,Chennai,Savings,Deposit,Net Banking,3940.8,405094.35
TXN000275,1807,2024-01-21 00:05:45.634563,22,Female,Bangalore,Savings,Deposit,Net Banking,49736.47,465076.7
TXN000276,1386,2024-01-21 01:50:53.465346,27,Female,Mumbai,Savings,Deposit,ATM,62961.66,260089.43
TXN000277,1387,2024-01-21 03:36:01.296129,27,Female,Hyderabad,Savings,Deposit,UPI,66110.06,204636.84
TXN000278,1113,2024-01-21 05:21:09.126912,55,Female,Pune,Current,Withdrawal,UPI,75479.11,477603.44
TXN000279,1613,2024-01-21 07:06:16.957695,44,Male,Delhi,Savings,Transfer,Net Banking,76120.44,481616.89
TXN000280,1625,2024-01-21 08:51:24.788478,68,Female,Chennai,Savings,Withdrawal,ATM,95554.75,99254.11
TXN000281,1952,2024-01-21 10:36:32.619261,38,Female,Pune,Savings,Withdrawal,Debit Card,75591.23,268070.38
TXN000282,1081,2024-01-21 12:21:40.450045,25,Female,Pune,Current,Deposit,UPI,82386.56,411350.49
TXN000283,1699,2024-01-21 14:06:48.280828,18,Male,Hyderabad,Current,Transfer,UPI,53278.31,412018.2
TXN000284,1113,2024-01-21 15:51:56.111611,45,Female,Pune,Savings,Deposit,ATM,65801.57,344064.42
TXN000285,1002,2024-01-21 17:37:03.942394,66,Female,Bangalore,Savings,Transfer,Debit Card,47864.62,238377.11
TXN000286,1642,2024-01-21 19:22:11.773177,56,Male,Mumbai,Savings,Withdrawal,Net Banking,27714.06,204809.96
TXN000287,1220,2024-01-21 21:07:19.603960,31,Female,Delhi,Savings,Deposit,Debit Card,31406.97,404174.02
TXN000288,1566,2024-01-21 22:52:27.434743,38,Male,Bangalore,Current,Withdrawal,ATM,36117.22,116732.97
TXN000289,1855,2024-01-22 00:37:35.265526,47,Male,Mumbai,Current,Transfer,ATM,34130.27,217072.79
TXN000290,1997,2024-01-22 02:22:43.096309,38,Female,Bangalore,Current,Deposit,Debit Card,53362.79,285598.03
TXN000291,1736,2024-01-22 04:07:50.927092,66,Female,Chennai,Savings,Deposit,UPI,24838.41,416733.04
TXN000292,1225,2024-01-22 05:52:58.757875,26,Male,Chennai,Savings,Deposit,Net Banking,51712.55,190055.81
TXN000293,1385,2024-01-22 07:38:06.588658,34,Male,Hyderabad,Savings,Withdrawal,ATM,91632.51,276584.6
TXN000294,1403,2024-01-22 09:23:14.419441,22,Female,Bangalore,Savings,Deposit,Net Banking,40655.79,143186.1
TXN000295,1638,2024-01-22 11:08:22.250225,48,Male,Pune,Savings,Transfer,Debit Card,22342.34,419271.77
TXN000296,1130,2024-01-22 12:53:30.081008,69,Male,Chennai,Current,Transfer,UPI,34750.9,393842.91
TXN000297,1053,2024-01-22 14:38:37.911791,57,Female,Mumbai,Savings,Transfer,UPI,87701.04,410948.64
TXN000298,1684,2024-01-22 16:23:45.742574,55,Male,Hyderabad,Savings,Deposit,UPI,94175.62,33450.76
TXN000299,1730,2024-01-22 18:08:53.573357,60,Male,Pune,Savings,Withdrawal,UPI,88680.02,246014.58
TXN000300,1672,2024-01-22 19:54:01.404140,36,Male,Delhi,Savings,Deposit,UPI,28806.03,72242.2
TXN000301,1710,2024-01-22 21:39:09.234923,53,Male,Bangalore,Savings,Withdrawal,ATM,38845.77,338511.42
TXN000302,1416,2024-01-22 23:24:17.065706,67,Male,Chennai,Savings,Transfer,UPI,97495.89,159138.51
TXN000303,1247,2024-01-23 01:09:24.896489,50,Male,Pune,Savings,Withdrawal,UPI,32452.85,388415.24
TXN000304,1836,2024-01-23 02:54:32.727272,30,Female,Mumbai,Savings,Transfer,Net Banking,13872.2,37257.62
TXN000305,1439,2024-01-23 04:39:40.558055,31,Male,Bangalore,Current,Transfer,UPI,28281.21,259063.97
TXN000306,1203,2024-01-23 06:24:48.388838,50,Female,Mumbai,Current,Deposit,Net Banking,96401.35,66214.25
TXN000307,1184,2024-01-23 08:09:56.219621,46,Female,Hyderabad,Savings,Withdrawal,UPI,41645.96,281160.06
TXN000308,1123,2024-01-23 09:55:04.050405,60,Female,Chennai,Savings,Deposit,Debit Card,93394.81,305638.98
TXN000309,1401,2024-01-23 11:40:11.881188,66,Female,Chennai,Savings,Withdrawal,UPI,10497.81,233761.04
TXN000310,1767,2024-01-23 13:25:19.711971,53,Female,Hyderabad,Current,Deposit,Debit Card,76628.95,143425.08
TXN000311,1294,2024-01-23 15:10:27.542754,61,Female,Mumbai,Savings,Transfer,Debit Card,9425.01,21002.29
TXN000312,1280,2024-01-23 16:55:35.373537,27,Female,Bangalore,Savings,Withdrawal,Net Banking,19829.82,332746.49
TXN000313,1837,2024-01-23 18:40:43.204320,48,Female,Mumbai,Current,Withdrawal,UPI,61648.61,435868.74
TXN000314,1884,2024-01-23 20:25:51.035103,23,Male,Bangalore,Savings,Withdrawal,UPI,43504.37,368155.65
TXN000315,1610,2024-01-23 22:10:58.865886,18,Female,Pune,Current,Transfer,Net Banking,66700.76,447043.92
TXN000316,1198,2024-01-23 23:56:06.696669,24,Female,Hyderabad,Savings,Withdrawal,UPI,97343.29,465102.95
TXN000317,1982,2024-01-24 01:41:14.527452,44,Female,Delhi,Savings,Deposit,UPI,5366.1,227525.5
TXN000318,1907,2024-01-24 03:26:22.358235,38,Male,Bangalore,Savings,Withdrawal,ATM,19243.5,350505.73
TXN000319,1511,2024-01-24 05:11:30.189018,45,Female,Chennai,Current,Withdrawal,UPI,64058.37,201702.48
TXN000320,1752,2024-01-24 06:56:38.019801,33,Male,Pune,Current,Withdrawal,UPI,89662.99,460173.64
TXN000321,1144,2024-01-24 08:41:45.850585,63,Female,Chennai,Savings,Deposit,UPI,79785.03,283671.56
TXN000322,1609,2024-01-24 10:26:53.681368,40,Female,Pune,Savings,Deposit,UPI,46611.69,377462.75
TXN000323,1201,2024-01-24 12:12:01.512151,69,Male,Chennai,Savings,Transfer,ATM,74572.92,12186.52
TXN000324,1124,2024-01-24 13:57:09.342934,37,Female,Mumbai,Current,Deposit,UPI,20888.95,289896.87
TXN000325,1187,2024-01-24 15:42:17.173717,55,Male,Mumbai,Savings,Withdrawal,Debit Card,1471.69,372285.59
TXN000326,1326,2024-01-24 17:27:25.004500,42,Male,Mumbai,Current,Deposit,Net Banking,57044.66,132218.06
TXN000327,1464,2024-01-24 19:12:32.835283,45,Female,Pune,Savings,Deposit,UPI,81343.14,12115.11
TXN000328,1349,2024-01-24 20:57:40.666066,22,Female,Pune,Savings,Deposit,Debit Card,43401.01,373098.22
TXN000329,1771,2024-01-24 22:42:48.496849,38,Male,Chennai,Savings,Withdrawal,Net Banking,56967.95,172352.48
TXN000330,1660,2024-01-25 00:27:56.327632,35,Male,Bangalore,Savings,Transfer,Debit Card,42275.9,217250.86
TXN000331,1764,2024-01-25 02:13:04.158415,64,Female,Pune,Current,Deposit,Net Banking,51452.39,283215.94
TXN000332,1955,2024-01-25 03:58:11.989198,23,Female,Chennai,Savings,Deposit,UPI,88446.19,59574.33
TXN000333,1932,2024-01-25 05:43:19.819981,46,Female,Bangalore,Savings,Withdrawal,Debit Card,47866.2,56258.57
TXN000334,1403,2024-01-25 07:28:27.650765,36,Male,Mumbai,Savings,Withdrawal,Debit Card,846.81,480635.82
TXN000335,1346,2024-01-25 09:13:35.481548,50,Female,Pune,Savings,Transfer,UPI,80004.88,172753.77
TXN000336,1963,2024-01-25 10:58:43.312331,18,Male,Delhi,Current,Withdrawal,Debit Card,61809.96,131484.8
TXN000337,1511,2024-01-25 12:43:51.143114,62,Female,Mumbai,Savings,Withdrawal,ATM,73066.29,28630.37
TXN000338,1147,2024-01-25 14:28:58.973897,20,Male,Hyderabad,Current,Withdrawal,UPI,90118.61,91094.72
TXN000339,1148,2024-01-25 16:14:06.804680,59,Male,Bangalore,Savings,Transfer,UPI,28692.8,218293.07
TXN000340,1864,2024-01-25 17:59:14.635463,38,Female,Delhi,Current,Withdrawal,Debit Card,50356.69,174326.3
TXN000341,1711,2024-01-25 19:44:22.466246,52,Male,Mumbai,Current,Deposit,Debit Card,60288.11,215167.96
TXN000342,1820,2024-01-25 21:29:30.297029,58,Male,Pune,Savings,Deposit,ATM,34604.58,353435.31
TXN000343,1489,2024-01-25 23:14:38.127812,57,Male,Delhi,Current,Transfer,ATM,84622.11,322685.8
TXN000344,1929,2024-01-26 00:59:45.958595,20,Male,Chennai,Savings,Transfer,UPI,69786.86,249110.77
TXN000345,1936,2024-01-26 02:44:53.789378,42,Male,Bangalore,Savings,Deposit,UPI,73367.42,408336.64
TXN000346,1640,2024-01-26 04:30:01.620162,62,Female,Hyderabad,Current,Transfer,Net Banking,80819.93,429375.65
TXN000347,1551,2024-01-26 06:15:09.450945,55,Female,Chennai,Savings,Withdrawal,Net Banking,25882.61,297452.27
TXN000348,1338,2024-01-26 08:00:17.281728,62,Male,Delhi,Savings,Withdrawal,Debit Card,74589.61,63197.66
TXN000349,1872,2024-01-26 09:45:25.112511,37,Female,Mumbai,Current,Deposit,Net Banking,77403.31,206058.71
TXN000350,1641,2024-01-26 11:30:32.943294,69,Male,Bangalore,Current,Transfer,Net Banking,84255.02,319059.42
TXN000351,1779,2024-01-26 13:15:40.774077,61,Male,Pune,Savings,Deposit,UPI,48904.93,36111.25
TXN000352,1988,2024-01-26 15:00:48.604860,62,Female,Hyderabad,Savings,Withdrawal,UPI,50468.54,14853.73
TXN000353,1953,2024-01-26 16:45:56.435643,51,Male,Mumbai,Savings,Deposit,UPI,9908.0,474425.53
TXN000354,1473,2024-01-26 18:31:04.266426,38,Male,Hyderabad,Savings,Transfer,ATM,85226.88,366382.01
TXN000355,1946,2024-01-26 20:16:12.097209,65,Male,Pune,Savings,Deposit,Debit Card,53395.47,80788.38
TXN000356,1151,2024-01-26 22:01:19.927992,40,Female,Bangalore,Savings,Deposit,UPI,59484.03,225337.6
TXN000357,1415,2024-01-26 23:46:27.758775,23,Female,Delhi,Savings,Deposit,Net Banking,12231.92,100810.85
TXN000358,1990,2024-01-27 01:31:35.589558,68,Male,Hyderabad,Savings,Deposit,ATM,60222.07,10091.27
TXN000359,1298,2024-01-27 03:16:43.420342,70,Male,Bangalore,Savings,Withdrawal,Debit Card,4294.64,198888.1
TXN000360,1611,2024-01-27 05:01:51.251125,30,Male,Hyderabad,Savings,Deposit,UPI,92328.56,325950.44
TXN000361,1263,2024-01-27 06:46:59.081908,66,Male,Mumbai,Savings,Transfer,UPI,86367.39,477293.77
TXN000362,1764,2024-01-27 08:32:06.912691,40,Male,Hyderabad,Current,Withdrawal,ATM,19512.31,386068.19
TXN000363,1144,2024-01-27 10:17:14.743474,26,Female,Mumbai,Savings,Withdrawal,Debit Card,59420.69,118918.41
TXN000364,1346,2024-01-27 12:02:22.574257,34,Female,Mumbai,Savings,Deposit,Net Banking,60309.64,171424.88
TXN000365,1624,2024-01-27 13:47:30.405040,19,Female,Bangalore,Savings,Withdrawal,Debit Card,80362.9,262687.35
TXN000366,1572,2024-01-27 15:32:38.235823,36,Female,Chennai,Savings,Deposit,UPI,75716.34,99680.09
TXN000367,1881,2024-01-27 17:17:46.066606,36,Male,Pune,Savings,Transfer,UPI,99325.0,417308.18
TXN000368,1002,2024-01-27 19:02:53.897389,24,Male,Hyderabad,Savings,Deposit,Net Banking,35148.98,88142.63
TXN000369,1897,2024-01-27 20:48:01.728172,59,Female,Delhi,Savings,Transfer,UPI,12550.78,148536.66
TXN000370,1304,2024-01-27 22:33:09.558955,59,Female,Mumbai,Savings,Withdrawal,Debit Card,57389.82,290912.33
TXN000371,1254,2024-01-28 00:18:17.389738,37,Male,Chennai,Savings,Transfer,ATM,76422.77,65995.9
TXN000372,1652,2024-01-28 02:03:25.220522,26,Female,Mumbai,Savings,Deposit,UPI,28650.76,314184.4
TXN000373,1453,2024-01-28 03:48:33.051305,34,Male,Chennai,Savings,Deposit,UPI,23697.02,472391.48
TXN000374,1037,2024-01-28 05:33:40.882088,44,Male,Chennai,Savings,Withdrawal,Net Banking,80265.21,347310.26
TXN000375,1160,2024-01-28 07:18:48.712871,64,Male,Delhi,Savings,Transfer,Net Banking,75396.86,407328.37
TXN000376,1009,2024-01-28 09:03:56.543654,19,Female,Chennai,Savings,Withdrawal,Net Banking,20418.86,222054.72
TXN000377,1233,2024-01-28 10:49:04.374437,53,Female,Delhi,Savings,Deposit,UPI,86940.13,185832.04
TXN000378,1099,2024-01-28 12:34:12.205220,36,Female,Bangalore,Current,Withdrawal,UPI,13559.47,167658.33
TXN000379,1659,2024-01-28 14:19:20.036003,34,Female,Mumbai,Savings,Transfer,Net Banking,11013.06,331930.26
TXN000380,1816,2024-01-28 16:04:27.866786,22,Female,Delhi,Savings,Deposit,UPI,35175.61,261675.16
TXN000381,1208,2024-01-28 17:49:35.697569,56,Male,Pune,Savings,Deposit,ATM,88664.61,238798.11
TXN000382,1131,2024-01-28 19:34:43.528352,35,Female,Mumbai,Savings,Transfer,UPI,69574.47,54869.32
TXN000383,1404,2024-01-28 21:19:51.359135,70,Male,Pune,Current,Transfer,ATM,39532.39,338319.71
TXN000384,1152,2024-01-28 23:04:59.189918,24,Male,Hyderabad,Savings,Withdrawal,UPI,15809.37,364064.54
TXN000385,1054,2024-01-29 00:50:07.020702,34,Male,Pune,Savings,Transfer,Net Banking,71376.3,102118.15
TXN000386,1120,2024-01-29 02:35:14.851485,56,Female,Bangalore,Savings,Deposit,Net Banking,59954.81,381054.16
TXN000387,1673,2024-01-29 04:20:22.682268,53,Female,Hyderabad,Savings,Withdrawal,UPI,98769.52,440300.05
TXN000388,1920,2024-01-29 06:05:30.513051,57,Female,Hyderabad,Savings,Withdrawal,UPI,76579.39,91438.77
TXN000389,1628,2024-01-29 07:50:38.343834,62,Female,Chennai,Savings,Withdrawal,Debit Card,10302.18,228760.63
TXN000390,1587,2024-01-29 09:35:46.174617,21,Female,Pune,Savings,Transfer,UPI,72848.68,438711.67
TXN000391,1625,2024-01-29 11:20:54.005400,55,Female,Chennai,Savings,Transfer,Net Banking,25818.96,246212.53
TXN000392,1968,2024-01-29 13:06:01.836183,42,Female,Pune,Savings,Withdrawal,UPI,96193.38,408550.58
TXN000393,1420,2024-01-29 14:51:09.666966,22,Female,Hyderabad,Savings,Deposit,UPI,2025.43,111797.69
TXN000394,1422,2024-01-29 16:36:17.497749,47,Male,Chennai,Savings,Withdrawal,Debit Card,23911.22,36645.96
TXN000395,1104,2024-01-29 18:21:25.328532,29,Female,Mumbai,Savings,Withdrawal,Debit Card,49949.94,34436.09
TXN000396,1852,2024-01-29 20:06:33.159315,21,Male,Pune,Savings,Deposit,ATM,7998.93,486316.41
TXN000397,1254,2024-01-29 21:51:40.990099,41,Male,Pune,Savings,Transfer,UPI,34471.88,86535.32
TXN000398,1227,2024-01-29 23:36:48.820882,46,Male,Chennai,Savings,Deposit,UPI,49773.77,433121.14
TXN000399,1112,2024-01-30 01:21:56.651665,26,Male,Pune,Savings,Deposit,UPI,44748.63,161285.66
TXN000400,1510,2024-01-30 03:07:04.482448,21,Female,Hyderabad,Savings,Withdrawal,UPI,46112.46,24843.83
TXN000401,1473,2024-01-30 04:52:12.313231,68,Female,Chennai,Current,Withdrawal,Net Banking,87914.4,124283.76
TXN000402,1099,2024-01-30 06:37:20.144014,41,Male,Chennai,Savings,Deposit,UPI,50578.56,255218.79
TXN000403,1153,2024-01-30 08:22:27.974797,31,Male,Delhi,Savings,Withdrawal,UPI,94110.58,57852.05
TXN000404,1861,2024-01-30 10:07:35.805580,22,Male,Delhi,Savings,Withdrawal,Debit Card,14858.39,461470.86
TXN000405,1914,2024-01-30 11:52:43.636363,35,Female,Hyderabad,Savings,Deposit,UPI,28097.58,450443.1
TXN000406,1896,2024-01-30 13:37:51.467146,59,Male,Mumbai,Savings,Deposit,Net Banking,65685.93,78828.0
TXN000407,1878,2024-01-30 15:22:59.297929,36,Male,Pune,Savings,Withdrawal,Debit Card,28383.95,369868.64
TXN000408,1338,2024-01-30 17:08:07.128712,29,Female,Bangalore,Savings,Withdrawal,UPI,34792.88,233050.62
TXN000409,1706,2024-01-30 18:53:14.959495,35,Male,Pune,Savings,Transfer,Net Banking,90112.72,491152.92
TXN000410,1822,2024-01-30 20:38:22.790279,34,Female,Bangalore,Current,Withdrawal,ATM,53902.06,32425.12
TXN000411,1163,2024-01-30 22:23:30.621062,47,Female,Hyderabad,Savings,Deposit,Debit Card,33532.61,238162.12
TXN000412,1720,2024-01-31 00:08:38.451845,41,Male,Mumbai,Savings,Deposit,Net Banking,77693.51,146309.17
TXN000413,1957,2024-01-31 01:53:46.282628,28,Male,Mumbai,Savings,Deposit,Net Banking,7159.41,364557.3
TXN000414,1681,2024-01-31 03:38:54.113411,52,Male,Mumbai,Savings,Withdrawal,UPI,56409.89,60011.46
TXN000415,1996,2024-01-31 05:24:01.944194,40,Female,Delhi,Current,Withdrawal,UPI,10057.01,315913.8
TXN000416,1161,2024-01-31 07:09:09.774977,34,Female,Hyderabad,Savings,Transfer,UPI,17767.4,474289.38
TXN000417,1580,2024-01-31 08:54:17.605760,18,Female,Bangalore,Savings,Deposit,Debit Card,6338.3,229670.81
TXN000418,1801,2024-01-31 10:39:25.436543,32,Male,Mumbai,Savings,Deposit,Net Banking,90178.13,229844.18
TXN000419,1398,2024-01-31 12:24:33.267326,49,Male,Hyderabad,Current,Deposit,UPI,4915.63,250372.64
TXN000420,1277,2024-01-31 14:09:41.098109,26,Male,Pune,Savings,Deposit,UPI,51690.0,210775.57
TXN000421,1816,2024-01-31 15:54:48.928892,32,Male,Bangalore,Current,Withdrawal,Debit Card,22575.24,226500.59
TXN000422,1916,2024-01-31 17:39:56.759675,45,Male,Delhi,Savings,Transfer,UPI,38420.5,234303.15
TXN000423,1504,2024-01-31 19:25:04.590459,41,Male,Chennai,Savings,Withdrawal,UPI,49416.25,499042.63
TXN000424,1896,2024-01-31 21:10:12.421242,52,Female,Bangalore,Current,Transfer,UPI,45061.01,62635.83
TXN000425,1392,2024-01-31 22:55:20.252025,39,Female,Pune,Savings,Deposit,UPI,74833.91,146234.1
TXN000426,1135,2024-02-01 00:40:28.082808,44,Female,Bangalore,Current,Deposit,Net Banking,91197.14,109339.73
TXN000427,1195,2024-02-01 02:25:35.913591,36,Male,Bangalore,Savings,Deposit,Net Banking,30097.19,274373.06
TXN000428,1401,2024-02-01 04:10:43.744374,62,Female,Chennai,Current,Deposit,UPI,2551.6,6390.42
TXN000429,1640,2024-02-01 05:55:51.575157,29,Female,Mumbai,Savings,Withdrawal,Net Banking,89405.15,460943.83
TXN000430,1033,2024-02-01 07:40:59.405940,37,Female,Pune,Savings,Deposit,UPI,97880.53,267904.85
TXN000431,1688,2024-02-01 09:26:07.236723,18,Male,Chennai,Current,Transfer,Net Banking,43391.78,448558.22
TXN000432,1460,2024-02-01 11:11:15.067506,38,Male,Bangalore,Savings,Transfer,UPI,45633.31,175757.78
TXN000433,1955,2024-02-01 12:56:22.898289,66,Female,Pune,Savings,Deposit,Debit Card,14501.2,79215.31
TXN000434,1883,2024-02-01 14:41:30.729072,62,Male,Delhi,Savings,Withdrawal,UPI,47604.79,100184.81
TXN000435,1470,2024-02-01 16:26:38.559855,18,Male,Bangalore,Savings,Withdrawal,UPI,30404.59,238012.53
TXN000436,1375,2024-02-01 18:11:46.390639,27,Male,Delhi,Current,Deposit,Net Banking,99438.57,24933.11
TXN000437,1022,2024-02-01 19:56:54.221422,64,Male,Hyderabad,Savings,Transfer,UPI,18566.31,391993.03
TXN000438,1750,2024-02-01 21:42:02.052205,49,Female,Delhi,Savings,Deposit,Net Banking,37920.81,396365.11
TXN000439,1670,2024-02-01 23:27:09.882988,56,Male,Bangalore,Savings,Withdrawal,UPI,61688.55,352467.74
TXN000440,1038,2024-02-02 01:12:17.713771,39,Female,Chennai,Savings,Deposit,UPI,34577.84,448688.21
TXN000441,1230,2024-02-02 02:57:25.544554,35,Female,Bangalore,Savings,Withdrawal,Net Banking,47494.91,276991.24
TXN000442,1365,2024-02-02 04:42:33.375337,65,Male,Bangalore,Savings,Withdrawal,ATM,97351.01,242263.14
TXN000443,1563,2024-02-02 06:27:41.206120,63,Male,Hyderabad,Savings,Transfer,UPI,50856.33,266942.0
TXN000444,1438,2024-02-02 08:12:49.036903,49,Male,Mumbai,Savings,Deposit,UPI,91041.01,95067.07
